strategy_id,family,concept,entry_profile_id,exit_profile_id,market_profile_id,rs_profile_id,trend_profile_id,target_avg_holding_days,minimum_holding_days_before_soft_exit,max_holding_days,stop_loss_pct,take_profit_pct,atr_stop_mult
lhv1_e2e9fd6b2f_fam_01_v0129,long_trend_pullback,sma50_first_touch_rebound,conservative_reclaim,stage_exit_126d,spy_pullback_reclaim,rs_positive_3m_acceleration,trend_ema50_sma200,75,15,126,10.0,0.0,4.0
lhv1_cd0ba06af4_fam_01_v0130,long_trend_pullback,sma50_first_touch_rebound,conservative_reclaim,stage_exit_126d,spy_pullback_reclaim,rs_positive_3m_acceleration,trend_stage2_sma150,75,15,126,10.0,0.0,4.0
lhv1_fa27a75ffa_fam_01_v0131,long_trend_pullback,sma50_first_touch_rebound,conservative_reclaim,stage_exit_126d,spy_pullback_reclaim,rs_positive_3m_acceleration,trend_quality_compounder,75,15,126,10.0,0.0,4.0
lhv1_33168cb787_fam_01_v0132,long_trend_pullback,sma50_first_touch_rebound,conservative_reclaim,stage_exit_126d,market_breadth_proxy_light,rs_ratio_above_ma63,trend_ema20_ema50,75,15,126,10.0,0.0,4.0
lhv1_0531c75a5d_fam_01_v0133,long_trend_pullback,sma50_first_touch_rebound,conservative_reclaim,stage_exit_126d,market_breadth_proxy_light,rs_ratio_above_ma63,trend_ema50_sma200,75,15,126,10.0,0.0,4.0
lhv1_f45dbffe1e_fam_01_v0134,long_trend_pullback,sma50_first_touch_rebound,conservative_reclaim,stage_exit_126d,market_breadth_proxy_light,rs_ratio_above_ma63,trend_stage2_sma150,75,15,126,10.0,0.0,4.0
lhv1_e29699c737_fam_01_v0135,long_trend_pullback,sma50_first_touch_rebound,conservative_reclaim,stage_exit_126d,market_breadth_proxy_light,rs_ratio_above_ma63,trend_quality_compounder,75,15,126,10.0,0.0,4.0
lhv1_79148648e8_fam_01_v0136,long_trend_pullback,sma50_first_touch_rebound,conservative_reclaim,stage_exit_126d,market_breadth_proxy_light,rs_new_high_126d,trend_ema20_ema50,75,15,126,10.0,0.0,4.0
lhv1_96fcad3031_fam_01_v0137,long_trend_pullback,sma50_first_touch_rebound,conservative_reclaim,stage_exit_126d,market_breadth_proxy_light,rs_new_high_126d,trend_ema50_sma200,75,15,126,10.0,0.0,4.0
lhv1_f0c5c526f0_fam_01_v0138,long_trend_pullback,sma50_first_touch_rebound,conservative_reclaim,stage_exit_126d,market_breadth_proxy_light,rs_new_high_126d,trend_stage2_sma150,75,15,126,10.0,0.0,4.0
lhv1_cce4384357_fam_01_v0139,long_trend_pullback,sma50_first_touch_rebound,conservative_reclaim,stage_exit_126d,market_breadth_proxy_light,rs_new_high_126d,trend_quality_compounder,75,15,126,10.0,0.0,4.0
lhv1_267969fdc1_fam_01_v0140,long_trend_pullback,sma50_first_touch_rebound,conservative_reclaim,stage_exit_126d,market_breadth_proxy_light,rs_positive_3m_acceleration,trend_ema20_ema50,75,15,126,10.0,0.0,4.0
lhv1_722c342724_fam_01_v0141,long_trend_pullback,sma50_first_touch_rebound,conservative_reclaim,stage_exit_126d,market_breadth_proxy_light,rs_positive_3m_acceleration,trend_ema50_sma200,75,15,126,10.0,0.0,4.0
lhv1_1651f599a1_fam_01_v0142,long_trend_pullback,sma50_first_touch_rebound,conservative_reclaim,stage_exit_126d,market_breadth_proxy_light,rs_positive_3m_acceleration,trend_stage2_sma150,75,15,126,10.0,0.0,4.0
lhv1_06fb841bae_fam_01_v0143,long_trend_pullback,sma50_first_touch_rebound,conservative_reclaim,stage_exit_126d,market_breadth_proxy_light,rs_positive_3m_acceleration,trend_quality_compounder,75,15,126,10.0,0.0,4.0
lhv1_150fd41e73_fam_01_v0144,long_trend_pullback,sma50_first_touch_rebound,conservative_reclaim,profit_protect_45d,spy_stage2_bull_confirmed,rs_ratio_above_ma63,trend_ema20_ema50,32,8,45,6.5,18.0,2.7
lhv1_a0c0f9dcf5_fam_01_v0145,long_trend_pullback,sma50_first_touch_rebound,conservative_reclaim,profit_protect_45d,spy_stage2_bull_confirmed,rs_ratio_above_ma63,trend_ema50_sma200,32,8,45,6.5,18.0,2.7
lhv1_3a13f1be6d_fam_01_v0146,long_trend_pullback,sma50_first_touch_rebound,conservative_reclaim,profit_protect_45d,spy_stage2_bull_confirmed,rs_ratio_above_ma63,trend_stage2_sma150,32,8,45,6.5,18.0,2.7
lhv1_9ae1997c4a_fam_01_v0147,long_trend_pullback,sma50_first_touch_rebound,conservative_reclaim,profit_protect_45d,spy_stage2_bull_confirmed,rs_ratio_above_ma63,trend_quality_compounder,32,8,45,6.5,18.0,2.7
lhv1_a729ae4a69_fam_01_v0148,long_trend_pullback,sma50_first_touch_rebound,conservative_reclaim,profit_protect_45d,spy_stage2_bull_confirmed,rs_new_high_126d,trend_ema20_ema50,32,8,45,6.5,18.0,2.7
lhv1_2b814b1068_fam_01_v0149,long_trend_pullback,sma50_first_touch_rebound,conservative_reclaim,profit_protect_45d,spy_stage2_bull_confirmed,rs_new_high_126d,trend_ema50_sma200,32,8,45,6.5,18.0,2.7
lhv1_2e7efc06a9_fam_01_v0150,long_trend_pullback,sma50_first_touch_rebound,conservative_reclaim,profit_protect_45d,spy_stage2_bull_confirmed,rs_new_high_126d,trend_stage2_sma150,32,8,45,6.5,18.0,2.7
lhv1_5406d63ac5_fam_01_v0151,long_trend_pullback,sma50_first_touch_rebound,conservative_reclaim,profit_protect_45d,spy_stage2_bull_confirmed,rs_new_high_126d,trend_quality_compounder,32,8,45,6.5,18.0,2.7
lhv1_c486a50fce_fam_01_v0152,long_trend_pullback,sma50_first_touch_rebound,conservative_reclaim,profit_protect_45d,spy_stage2_bull_confirmed,rs_positive_3m_acceleration,trend_ema20_ema50,32,8,45,6.5,18.0,2.7
lhv1_ed250b96f5_fam_01_v0153,long_trend_pullback,sma50_first_touch_rebound,conservative_reclaim,profit_protect_45d,spy_stage2_bull_confirmed,rs_positive_3m_acceleration,trend_ema50_sma200,32,8,45,6.5,18.0,2.7
lhv1_6909b6ee00_fam_01_v0154,long_trend_pullback,sma50_first_touch_rebound,conservative_reclaim,profit_protect_45d,spy_stage2_bull_confirmed,rs_positive_3m_acceleration,trend_stage2_sma150,32,8,45,6.5,18.0,2.7
lhv1_f896d3158a_fam_01_v0155,long_trend_pullback,sma50_first_touch_rebound,conservative_reclaim,profit_protect_45d,spy_stage2_bull_confirmed,rs_positive_3m_acceleration,trend_quality_compounder,32,8,45,6.5,18.0,2.7
lhv1_0cd654a9b2_fam_01_v0156,long_trend_pullback,sma50_first_touch_rebound,conservative_reclaim,profit_protect_45d,spy_above_sma50_not_crashing,rs_ratio_above_ma63,trend_ema20_ema50,32,8,45,6.5,18.0,2.7
lhv1_f74663afd8_fam_01_v0157,long_trend_pullback,sma50_first_touch_rebound,conservative_reclaim,profit_protect_45d,spy_above_sma50_not_crashing,rs_ratio_above_ma63,trend_ema50_sma200,32,8,45,6.5,18.0,2.7
lhv1_dead626cc3_fam_01_v0158,long_trend_pullback,sma50_first_touch_rebound,conservative_reclaim,profit_protect_45d,spy_above_sma50_not_crashing,rs_ratio_above_ma63,trend_stage2_sma150,32,8,45,6.5,18.0,2.7
lhv1_e34942bc7a_fam_01_v0159,long_trend_pullback,sma50_first_touch_rebound,conservative_reclaim,profit_protect_45d,spy_above_sma50_not_crashing,rs_ratio_above_ma63,trend_quality_compounder,32,8,45,6.5,18.0,2.7
lhv1_53951247ef_fam_01_v0160,long_trend_pullback,sma50_first_touch_rebound,conservative_reclaim,profit_protect_45d,spy_above_sma50_not_crashing,rs_new_high_126d,trend_ema20_ema50,32,8,45,6.5,18.0,2.7
lhv1_f5e34a34d4_fam_01_v0161,long_trend_pullback,sma50_first_touch_rebound,conservative_reclaim,profit_protect_45d,spy_above_sma50_not_crashing,rs_new_high_126d,trend_ema50_sma200,32,8,45,6.5,18.0,2.7
lhv1_edf358f0ef_fam_01_v0162,long_trend_pullback,sma50_first_touch_rebound,conservative_reclaim,profit_protect_45d,spy_above_sma50_not_crashing,rs_new_high_126d,trend_stage2_sma150,32,8,45,6.5,18.0,2.7
lhv1_85caf8e80a_fam_01_v0163,long_trend_pullback,sma50_first_touch_rebound,conservative_reclaim,profit_protect_45d,spy_above_sma50_not_crashing,rs_new_high_126d,trend_quality_compounder,32,8,45,6.5,18.0,2.7
lhv1_328d110492_fam_01_v0164,long_trend_pullback,sma50_first_touch_rebound,conservative_reclaim,profit_protect_45d,spy_above_sma50_not_crashing,rs_positive_3m_acceleration,trend_ema20_ema50,32,8,45,6.5,18.0,2.7
lhv1_be83d02008_fam_01_v0165,long_trend_pullback,sma50_first_touch_rebound,conservative_reclaim,profit_protect_45d,spy_above_sma50_not_crashing,rs_positive_3m_acceleration,trend_ema50_sma200,32,8,45,6.5,18.0,2.7
lhv1_3bf6c9d600_fam_01_v0166,long_trend_pullback,sma50_first_touch_rebound,conservative_reclaim,profit_protect_45d,spy_above_sma50_not_crashing,rs_positive_3m_acceleration,trend_stage2_sma150,32,8,45,6.5,18.0,2.7
lhv1_a241c4c609_fam_01_v0167,long_trend_pullback,sma50_first_touch_rebound,conservative_reclaim,profit_protect_45d,spy_above_sma50_not_crashing,rs_positive_3m_acceleration,trend_quality_compounder,32,8,45,6.5,18.0,2.7
lhv1_dcf3bec435_fam_01_v0168,long_trend_pullback,sma50_first_touch_rebound,conservative_reclaim,profit_protect_45d,spy_pullback_reclaim,rs_ratio_above_ma63,trend_ema20_ema50,32,8,45,6.5,18.0,2.7
lhv1_252c92fcd1_fam_01_v0169,long_trend_pullback,sma50_first_touch_rebound,conservative_reclaim,profit_protect_45d,spy_pullback_reclaim,rs_ratio_above_ma63,trend_ema50_sma200,32,8,45,6.5,18.0,2.7
lhv1_5370e87dba_fam_01_v0170,long_trend_pullback,sma50_first_touch_rebound,conservative_reclaim,profit_protect_45d,spy_pullback_reclaim,rs_ratio_above_ma63,trend_stage2_sma150,32,8,45,6.5,18.0,2.7
lhv1_24b5af6a76_fam_01_v0171,long_trend_pullback,sma50_first_touch_rebound,conservative_reclaim,profit_protect_45d,spy_pullback_reclaim,rs_ratio_above_ma63,trend_quality_compounder,32,8,45,6.5,18.0,2.7
lhv1_51bf156a67_fam_01_v0172,long_trend_pullback,sma50_first_touch_rebound,conservative_reclaim,profit_protect_45d,spy_pullback_reclaim,rs_new_high_126d,trend_ema20_ema50,32,8,45,6.5,18.0,2.7
lhv1_9cb9373921_fam_01_v0173,long_trend_pullback,sma50_first_touch_rebound,conservative_reclaim,profit_protect_45d,spy_pullback_reclaim,rs_new_high_126d,trend_ema50_sma200,32,8,45,6.5,18.0,2.7
lhv1_ec48e8954c_fam_01_v0174,long_trend_pullback,sma50_first_touch_rebound,conservative_reclaim,profit_protect_45d,spy_pullback_reclaim,rs_new_high_126d,trend_stage2_sma150,32,8,45,6.5,18.0,2.7
lhv1_938b9da1ff_fam_01_v0175,long_trend_pullback,sma50_first_touch_rebound,conservative_reclaim,profit_protect_45d,spy_pullback_reclaim,rs_new_high_126d,trend_quality_compounder,32,8,45,6.5,18.0,2.7
lhv1_f187eeae99_fam_01_v0176,long_trend_pullback,sma50_first_touch_rebound,conservative_reclaim,profit_protect_45d,spy_pullback_reclaim,rs_positive_3m_acceleration,trend_ema20_ema50,32,8,45,6.5,18.0,2.7
lhv1_2c1f91c553_fam_01_v0177,long_trend_pullback,sma50_first_touch_rebound,conservative_reclaim,profit_protect_45d,spy_pullback_reclaim,rs_positive_3m_acceleration,trend_ema50_sma200,32,8,45,6.5,18.0,2.7
lhv1_c8cf3c19ab_fam_01_v0178,long_trend_pullback,sma50_first_touch_rebound,conservative_reclaim,profit_protect_45d,spy_pullback_reclaim,rs_positive_3m_acceleration,trend_stage2_sma150,32,8,45,6.5,18.0,2.7
lhv1_a750c5e081_fam_01_v0179,long_trend_pullback,sma50_first_touch_rebound,conservative_reclaim,profit_protect_45d,spy_pullback_reclaim,rs_positive_3m_acceleration,trend_quality_compounder,32,8,45,6.5,18.0,2.7
lhv1_c2bd88f799_fam_01_v0180,long_trend_pullback,sma50_first_touch_rebound,conservative_reclaim,profit_protect_45d,market_breadth_proxy_light,rs_ratio_above_ma63,trend_ema20_ema50,32,8,45,6.5,18.0,2.7
lhv1_cac524c989_fam_01_v0181,long_trend_pullback,sma50_first_touch_rebound,conservative_reclaim,profit_protect_45d,market_breadth_proxy_light,rs_ratio_above_ma63,trend_ema50_sma200,32,8,45,6.5,18.0,2.7
lhv1_f65b7e2da4_fam_01_v0182,long_trend_pullback,sma50_first_touch_rebound,conservative_reclaim,profit_protect_45d,market_breadth_proxy_light,rs_ratio_above_ma63,trend_stage2_sma150,32,8,45,6.5,18.0,2.7
lhv1_afd342ae4d_fam_01_v0183,long_trend_pullback,sma50_first_touch_rebound,conservative_reclaim,profit_protect_45d,market_breadth_proxy_light,rs_ratio_above_ma63,trend_quality_compounder,32,8,45,6.5,18.0,2.7
lhv1_cd490c1ec1_fam_01_v0184,long_trend_pullback,sma50_first_touch_rebound,conservative_reclaim,profit_protect_45d,market_breadth_proxy_light,rs_new_high_126d,trend_ema20_ema50,32,8,45,6.5,18.0,2.7
lhv1_35979c0ca0_fam_01_v0185,long_trend_pullback,sma50_first_touch_rebound,conservative_reclaim,profit_protect_45d,market_breadth_proxy_light,rs_new_high_126d,trend_ema50_sma200,32,8,45,6.5,18.0,2.7
lhv1_562b6c29c5_fam_01_v0186,long_trend_pullback,sma50_first_touch_rebound,conservative_reclaim,profit_protect_45d,market_breadth_proxy_light,rs_new_high_126d,trend_stage2_sma150,32,8,45,6.5,18.0,2.7
lhv1_3861a4da64_fam_01_v0187,long_trend_pullback,sma50_first_touch_rebound,conservative_reclaim,profit_protect_45d,market_breadth_proxy_light,rs_new_high_126d,trend_quality_compounder,32,8,45,6.5,18.0,2.7
lhv1_9ec0b1f5f6_fam_01_v0188,long_trend_pullback,sma50_first_touch_rebound,conservative_reclaim,profit_protect_45d,market_breadth_proxy_light,rs_positive_3m_acceleration,trend_ema20_ema50,32,8,45,6.5,18.0,2.7
lhv1_0b49dd30c1_fam_01_v0189,long_trend_pullback,sma50_first_touch_rebound,conservative_reclaim,profit_protect_45d,market_breadth_proxy_light,rs_positive_3m_acceleration,trend_ema50_sma200,32,8,45,6.5,18.0,2.7
lhv1_b981e6cf5e_fam_01_v0190,long_trend_pullback,sma50_first_touch_rebound,conservative_reclaim,profit_protect_45d,market_breadth_proxy_light,rs_positive_3m_acceleration,trend_stage2_sma150,32,8,45,6.5,18.0,2.7
lhv1_bb0281d490_fam_01_v0191,long_trend_pullback,sma50_first_touch_rebound,conservative_reclaim,profit_protect_45d,market_breadth_proxy_light,rs_positive_3m_acceleration,trend_quality_compounder,32,8,45,6.5,18.0,2.7
lhv1_97472a881f_fam_01_v0192,long_trend_pullback,sma50_first_touch_rebound,conservative_reclaim,wide_trend_100d,spy_stage2_bull_confirmed,rs_ratio_above_ma63,trend_ema20_ema50,68,15,100,12.0,0.0,4.0
lhv1_66c6c20835_fam_01_v0193,long_trend_pullback,sma50_first_touch_rebound,conservative_reclaim,wide_trend_100d,spy_stage2_bull_confirmed,rs_ratio_above_ma63,trend_ema50_sma200,68,15,100,12.0,0.0,4.0
lhv1_b685fae873_fam_01_v0194,long_trend_pullback,sma50_first_touch_rebound,conservative_reclaim,wide_trend_100d,spy_stage2_bull_confirmed,rs_ratio_above_ma63,trend_stage2_sma150,68,15,100,12.0,0.0,4.0
lhv1_5d8e4f3a7f_fam_01_v0195,long_trend_pullback,sma50_first_touch_rebound,conservative_reclaim,wide_trend_100d,spy_stage2_bull_confirmed,rs_ratio_above_ma63,trend_quality_compounder,68,15,100,12.0,0.0,4.0
lhv1_0e45cab791_fam_01_v0196,long_trend_pullback,sma50_first_touch_rebound,conservative_reclaim,wide_trend_100d,spy_stage2_bull_confirmed,rs_new_high_126d,trend_ema20_ema50,68,15,100,12.0,0.0,4.0
lhv1_e782349180_fam_01_v0197,long_trend_pullback,sma50_first_touch_rebound,conservative_reclaim,wide_trend_100d,spy_stage2_bull_confirmed,rs_new_high_126d,trend_ema50_sma200,68,15,100,12.0,0.0,4.0
lhv1_47e8dbf438_fam_01_v0198,long_trend_pullback,sma50_first_touch_rebound,conservative_reclaim,wide_trend_100d,spy_stage2_bull_confirmed,rs_new_high_126d,trend_stage2_sma150,68,15,100,12.0,0.0,4.0
lhv1_30095c4af3_fam_01_v0199,long_trend_pullback,sma50_first_touch_rebound,conservative_reclaim,wide_trend_100d,spy_stage2_bull_confirmed,rs_new_high_126d,trend_quality_compounder,68,15,100,12.0,0.0,4.0
lhv1_118e0c3a5f_fam_01_v0200,long_trend_pullback,sma50_first_touch_rebound,conservative_reclaim,wide_trend_100d,spy_stage2_bull_confirmed,rs_positive_3m_acceleration,trend_ema20_ema50,68,15,100,12.0,0.0,4.0
lhv1_1569a33d5b_fam_01_v0201,long_trend_pullback,sma50_first_touch_rebound,conservative_reclaim,wide_trend_100d,spy_stage2_bull_confirmed,rs_positive_3m_acceleration,trend_ema50_sma200,68,15,100,12.0,0.0,4.0
lhv1_3be4f8cc00_fam_01_v0202,long_trend_pullback,sma50_first_touch_rebound,conservative_reclaim,wide_trend_100d,spy_stage2_bull_confirmed,rs_positive_3m_acceleration,trend_stage2_sma150,68,15,100,12.0,0.0,4.0
lhv1_4a9529379b_fam_01_v0203,long_trend_pullback,sma50_first_touch_rebound,conservative_reclaim,wide_trend_100d,spy_stage2_bull_confirmed,rs_positive_3m_acceleration,trend_quality_compounder,68,15,100,12.0,0.0,4.0
lhv1_60bb73c870_fam_01_v0204,long_trend_pullback,sma50_first_touch_rebound,conservative_reclaim,wide_trend_100d,spy_above_sma50_not_crashing,rs_ratio_above_ma63,trend_ema20_ema50,68,15,100,12.0,0.0,4.0
lhv1_2658082f76_fam_01_v0205,long_trend_pullback,sma50_first_touch_rebound,conservative_reclaim,wide_trend_100d,spy_above_sma50_not_crashing,rs_ratio_above_ma63,trend_ema50_sma200,68,15,100,12.0,0.0,4.0
lhv1_d69e47b00c_fam_01_v0206,long_trend_pullback,sma50_first_touch_rebound,conservative_reclaim,wide_trend_100d,spy_above_sma50_not_crashing,rs_ratio_above_ma63,trend_stage2_sma150,68,15,100,12.0,0.0,4.0
lhv1_7882a5f58b_fam_01_v0207,long_trend_pullback,sma50_first_touch_rebound,conservative_reclaim,wide_trend_100d,spy_above_sma50_not_crashing,rs_ratio_above_ma63,trend_quality_compounder,68,15,100,12.0,0.0,4.0
lhv1_f446cadecc_fam_01_v0208,long_trend_pullback,sma50_first_touch_rebound,conservative_reclaim,wide_trend_100d,spy_above_sma50_not_crashing,rs_new_high_126d,trend_ema20_ema50,68,15,100,12.0,0.0,4.0
lhv1_1444cd253d_fam_01_v0209,long_trend_pullback,sma50_first_touch_rebound,conservative_reclaim,wide_trend_100d,spy_above_sma50_not_crashing,rs_new_high_126d,trend_ema50_sma200,68,15,100,12.0,0.0,4.0
lhv1_5c7a3f72f1_fam_01_v0210,long_trend_pullback,sma50_first_touch_rebound,conservative_reclaim,wide_trend_100d,spy_above_sma50_not_crashing,rs_new_high_126d,trend_stage2_sma150,68,15,100,12.0,0.0,4.0
lhv1_55014affa8_fam_01_v0211,long_trend_pullback,sma50_first_touch_rebound,conservative_reclaim,wide_trend_100d,spy_above_sma50_not_crashing,rs_new_high_126d,trend_quality_compounder,68,15,100,12.0,0.0,4.0
lhv1_eae8eebbba_fam_01_v0212,long_trend_pullback,sma50_first_touch_rebound,conservative_reclaim,wide_trend_100d,spy_above_sma50_not_crashing,rs_positive_3m_acceleration,trend_ema20_ema50,68,15,100,12.0,0.0,4.0
lhv1_550798b291_fam_01_v0213,long_trend_pullback,sma50_first_touch_rebound,conservative_reclaim,wide_trend_100d,spy_above_sma50_not_crashing,rs_positive_3m_acceleration,trend_ema50_sma200,68,15,100,12.0,0.0,4.0
lhv1_da02325b87_fam_01_v0214,long_trend_pullback,sma50_first_touch_rebound,conservative_reclaim,wide_trend_100d,spy_above_sma50_not_crashing,rs_positive_3m_acceleration,trend_stage2_sma150,68,15,100,12.0,0.0,4.0
lhv1_e3190bc1c1_fam_01_v0215,long_trend_pullback,sma50_first_touch_rebound,conservative_reclaim,wide_trend_100d,spy_above_sma50_not_crashing,rs_positive_3m_acceleration,trend_quality_compounder,68,15,100,12.0,0.0,4.0
lhv1_e2c5cc000f_fam_01_v0216,long_trend_pullback,sma50_first_touch_rebound,conservative_reclaim,wide_trend_100d,spy_pullback_reclaim,rs_ratio_above_ma63,trend_ema20_ema50,68,15,100,12.0,0.0,4.0
lhv1_cb37b63244_fam_01_v0217,long_trend_pullback,sma50_first_touch_rebound,conservative_reclaim,wide_trend_100d,spy_pullback_reclaim,rs_ratio_above_ma63,trend_ema50_sma200,68,15,100,12.0,0.0,4.0
lhv1_ac2a8292c7_fam_01_v0218,long_trend_pullback,sma50_first_touch_rebound,conservative_reclaim,wide_trend_100d,spy_pullback_reclaim,rs_ratio_above_ma63,trend_stage2_sma150,68,15,100,12.0,0.0,4.0
lhv1_38fb457730_fam_01_v0219,long_trend_pullback,sma50_first_touch_rebound,conservative_reclaim,wide_trend_100d,spy_pullback_reclaim,rs_ratio_above_ma63,trend_quality_compounder,68,15,100,12.0,0.0,4.0
lhv1_ea607e7183_fam_01_v0220,long_trend_pullback,sma50_first_touch_rebound,conservative_reclaim,wide_trend_100d,spy_pullback_reclaim,rs_new_high_126d,trend_ema20_ema50,68,15,100,12.0,0.0,4.0
lhv1_6300f7aadd_fam_01_v0221,long_trend_pullback,sma50_first_touch_rebound,conservative_reclaim,wide_trend_100d,spy_pullback_reclaim,rs_new_high_126d,trend_ema50_sma200,68,15,100,12.0,0.0,4.0
lhv1_d9136994e5_fam_01_v0222,long_trend_pullback,sma50_first_touch_rebound,conservative_reclaim,wide_trend_100d,spy_pullback_reclaim,rs_new_high_126d,trend_stage2_sma150,68,15,100,12.0,0.0,4.0
lhv1_01c5898656_fam_01_v0223,long_trend_pullback,sma50_first_touch_rebound,conservative_reclaim,wide_trend_100d,spy_pullback_reclaim,rs_new_high_126d,trend_quality_compounder,68,15,100,12.0,0.0,4.0
lhv1_4d2e6c3242_fam_01_v0224,long_trend_pullback,sma50_first_touch_rebound,conservative_reclaim,wide_trend_100d,spy_pullback_reclaim,rs_positive_3m_acceleration,trend_ema20_ema50,68,15,100,12.0,0.0,4.0
lhv1_c62ae8ab35_fam_01_v0225,long_trend_pullback,sma50_first_touch_rebound,conservative_reclaim,wide_trend_100d,spy_pullback_reclaim,rs_positive_3m_acceleration,trend_ema50_sma200,68,15,100,12.0,0.0,4.0
lhv1_9422a40591_fam_01_v0226,long_trend_pullback,sma50_first_touch_rebound,conservative_reclaim,wide_trend_100d,spy_pullback_reclaim,rs_positive_3m_acceleration,trend_stage2_sma150,68,15,100,12.0,0.0,4.0
lhv1_4a60871ce6_fam_01_v0227,long_trend_pullback,sma50_first_touch_rebound,conservative_reclaim,wide_trend_100d,spy_pullback_reclaim,rs_positive_3m_acceleration,trend_quality_compounder,68,15,100,12.0,0.0,4.0
lhv1_e9d2faca87_fam_01_v0228,long_trend_pullback,sma50_first_touch_rebound,conservative_reclaim,wide_trend_100d,market_breadth_proxy_light,rs_ratio_above_ma63,trend_ema20_ema50,68,15,100,12.0,0.0,4.0
lhv1_da75be50e0_fam_01_v0229,long_trend_pullback,sma50_first_touch_rebound,conservative_reclaim,wide_trend_100d,market_breadth_proxy_light,rs_ratio_above_ma63,trend_ema50_sma200,68,15,100,12.0,0.0,4.0
lhv1_67bfe70870_fam_01_v0230,long_trend_pullback,sma50_first_touch_rebound,conservative_reclaim,wide_trend_100d,market_breadth_proxy_light,rs_ratio_above_ma63,trend_stage2_sma150,68,15,100,12.0,0.0,4.0
lhv1_203760833f_fam_01_v0231,long_trend_pullback,sma50_first_touch_rebound,conservative_reclaim,wide_trend_100d,market_breadth_proxy_light,rs_ratio_above_ma63,trend_quality_compounder,68,15,100,12.0,0.0,4.0
lhv1_14e2460000_fam_01_v0232,long_trend_pullback,sma50_first_touch_rebound,conservative_reclaim,wide_trend_100d,market_breadth_proxy_light,rs_new_high_126d,trend_ema20_ema50,68,15,100,12.0,0.0,4.0
