signature_hash,distinct_strategy_signature,rows,exact_rows,template_rows,primary_family,asset_bucket,signal_bucket,action_bucket,frequency_bucket,parameter_bucket,example_study_id,example_idea_id,example_title
ee169f3d26333cee,inflation|equity_index|momentum_trend|hedge_safe_haven|quarterly|10y|10y,1,1,0,inflation,equity_index,momentum_trend,hedge_safe_haven,quarterly,10y|10y,W3215631677,lit_w3215631677_inflation,The Return Expectations of Public Pension Funds
acd510bcd49f23c7,inflation|equity_index|momentum_trend|long_short_cross_section|daily|30d|365d,1,1,0,inflation,equity_index,momentum_trend,long_short_cross_section,daily,30d|365d,W7162259814,lit_w7162259814_inflation,Comparative Deep Learning Models for Indonesian Gold Price Forecasting
ffe6d6eacebeb3cb,inflation|equity_index|reversal_mean_reversion|forecast_rank_template|daily|20y|20y,1,1,0,inflation,equity_index,reversal_mean_reversion,forecast_rank_template,daily,20y|20y,W7162102669,lit_w7162102669_inflation,From market signals to investor surges—unveiling the fallacy of bird-in-hand in a volatile emerging market
c08445336f9402c7,inflation|equity_index|reversal_mean_reversion|hedge_safe_haven|monthly|13y,1,1,0,inflation,equity_index,reversal_mean_reversion,hedge_safe_haven,monthly,13y,W7134094394,lit_w7134094394_inflation,Extensions to the Wealth Tax Neutrality Framework
de9225b3d5ba1dc9,inflation|equity_index|value_quality_factor|forecast_rank_template|daily|3d|3d,1,1,0,inflation,equity_index,value_quality_factor,forecast_rank_template,daily,3d|3d,W2595186334,lit_w2595186334_inflation,Measuring news sentiment
725b40496965a806,inflation|equity_index|value_quality_factor|hedge_safe_haven|daily|no_explicit_lookback,1,1,0,inflation,equity_index,value_quality_factor,hedge_safe_haven,daily,no_explicit_lookback,W4414663776,lit_w4414663776_inflation,"Investigating the nonlinear nexus between natural resources, digitization, economic policy uncertainty, and financial structure in Canada"
ff76b3cf12aaed7a,inflation|equity_index|value_quality_factor|hedge_safe_haven|monthly|no_explicit_lookback,1,1,0,inflation,equity_index,value_quality_factor,hedge_safe_haven,monthly,no_explicit_lookback,W4415743209,lit_w4415743209_inflation,Exacerbate or alleviate? Impact of economic policy uncertainty on excess cash holdings
c2f7104b0e5e085d,inflation|equity_index|value_quality_factor|market_timing|quarterly|15y|15y,1,1,0,inflation,equity_index,value_quality_factor,market_timing,quarterly,15y|15y,W1494838899,lit_w1494838899_inflation,Monetary Policy and Bank Lending
3c1b0030393280ec,inflation|equity_index|volatility_signal|forecast_rank_template|monthly|20y|20y,1,1,0,inflation,equity_index,volatility_signal,forecast_rank_template,monthly,20y|20y,W1526398682,lit_w1526398682_inflation,Choice of Sample Split in Out-of-Sample Forecast Evaluation
d78f0b28a24acd30,inflation|equity_index|volatility_signal|forecast_rank_template|quarterly|no_explicit_lookback,1,1,0,inflation,equity_index,volatility_signal,forecast_rank_template,quarterly,no_explicit_lookback,W7116831727,lit_w7116831727_inflation,"BRICS-T Ülkelerinde Hisse Senedi Volatilitesi: Faiz, Döviz Kuru ve Küresel Ekonomi Politikası Belirsizliğin Etkileri"
ad658cc966467826,inflation|equity_index|volatility_signal|forecast_rank_template|unspecified|no_explicit_lookback,1,0,1,inflation,equity_index,volatility_signal,forecast_rank_template,unspecified,no_explicit_lookback,W4412158768,lit_w4412158768_inflation,Competitiveness analysis of ESG qualified investment funds available in Hungary
88285cfde07328fe,inflation|equity_single|liquidity|forecast_rank_template|quarterly|30y,1,1,0,inflation,equity_single,liquidity,forecast_rank_template,quarterly,30y,W3047078605,lit_w3047078605_inflation,The Credit Line Channel
9243c2bdd4918c5e,inflation|equity_single|macro_inflation|forecast_rank_template|annual|20y,1,0,1,inflation,equity_single,macro_inflation,forecast_rank_template,annual,20y,W7143611406,lit_w7143611406_inflation,"Determinants of the Shadow Economy in Türkiye: The Role of Innovation, Government Quality, Government Size, and Inflation"
c65bbc90008d1b76,inflation|equity_single|macro_inflation|forecast_rank_template|annual|25y|25y,1,0,1,inflation,equity_single,macro_inflation,forecast_rank_template,annual,25y|25y,W7128948291,lit_w7128948291_inflation,THE INFLUENCE OF MACROECONOMIC FACTORS ON THE AUTOMOBILE INDUSTRY IN THE EU
1bec3164cd848767,inflation|equity_single|macro_inflation|forecast_rank_template|annual|26y|26y,1,0,1,inflation,equity_single,macro_inflation,forecast_rank_template,annual,26y|26y,W7161479969,lit_w7161479969_inflation,The Impact of ESG Performance on Financial Sustainability: Evidence from Malaysian Non-Financial Firms
d8cc6b82fbdd90d8,inflation|equity_single|macro_inflation|forecast_rank_template|annual|no_explicit_lookback,1,0,1,inflation,equity_single,macro_inflation,forecast_rank_template,annual,no_explicit_lookback,W7135100837,lit_w7135100837_inflation,The Role of Firm Size in Moderating the Relationship Between Environmental Accounting and Financial Performance of Listed Manufacturing Firms in Nigeria
9c6c4a0ecd750680,inflation|equity_single|macro_inflation|forecast_rank_template|daily|3y|3y,1,1,0,inflation,equity_single,macro_inflation,forecast_rank_template,daily,3y|3y,W7140282540,lit_w7140282540_inflation,Opportunity and Pressure Dynamics On Financial Statement Fraud in Listed Consumer Goods Firms of Nigeria
a017731a831c59be,inflation|equity_single|macro_inflation|forecast_rank_template|monthly|40y|40y,1,1,0,inflation,equity_single,macro_inflation,forecast_rank_template,monthly,40y|40y,W4405803452,lit_w4405803452_inflation,"Model-free and model-based connectedness in highly, medium and lowly correlated financial returns: analyses of OECD inflations"
e0b34b483d74573f,inflation|equity_single|macro_inflation|forecast_rank_template|quarterly|40y|40y,1,1,0,inflation,equity_single,macro_inflation,forecast_rank_template,quarterly,40y|40y,W4402451355,lit_w4402451355_inflation,Questioning profit inflation as an explanation of the post-pandemic inflation
3b68b55e4efa77ea,inflation|equity_single|macro_inflation|forecast_rank_template|quarterly|5y|5y,1,1,0,inflation,equity_single,macro_inflation,forecast_rank_template,quarterly,5y|5y,W3132834130,lit_w3132834130_inflation,"Monetary Policy, Growth and Employment in Developing Areas: A Review of the Literature"
18e1c9f2a22bafc4,inflation|equity_single|macro_inflation|forecast_rank_template|unspecified|no_explicit_lookback,1,0,1,inflation,equity_single,macro_inflation,forecast_rank_template,unspecified,no_explicit_lookback,W7140286631,lit_w7140286631_inflation,"The Impact of Environment, Social, and Governance on the Market Value of Real Estate Enterprises in Vietnam"
8c73e1ba9ce23def,inflation|equity_single|macro_inflation|hedge_safe_haven|daily|no_explicit_lookback,1,1,0,inflation,equity_single,macro_inflation,hedge_safe_haven,daily,no_explicit_lookback,W7115063809,lit_w7115063809_inflation,Granger Causality and Hierarchical Transmission Patterns in BRICS Currency Markets
b66e2a85160789e7,inflation|equity_single|macro_inflation|hedge_safe_haven|monthly|5y|5y,1,1,0,inflation,equity_single,macro_inflation,hedge_safe_haven,monthly,5y|5y,W4399901963,lit_w4399901963_inflation,Testing the relationship between housing prices and inflation in the OECD countries
3c6b5c55cbea9959,inflation|equity_single|macro_inflation|market_timing|annual|15y|15y,1,0,1,inflation,equity_single,macro_inflation,market_timing,annual,15y|15y,W2714079532,lit_w2714079532_inflation,Impact of Capital Structure on Firm Value: Evidence from Indian Hospitality Industry
4a8d544a21fac563,inflation|equity_single|macro_inflation|market_timing|annual|no_explicit_lookback,1,0,1,inflation,equity_single,macro_inflation,market_timing,annual,no_explicit_lookback,W4414997094,lit_w4414997094_inflation,Liquidity and Financial Growth in Nigeria: Evidence from Listed Deposit Money.
4a471f28a9c94e49,inflation|equity_single|macro_inflation|market_timing|daily|128y|128y,1,1,0,inflation,equity_single,macro_inflation,market_timing,daily,128y|128y,W2159947139,lit_w2159947139_inflation,The historical equity risk premium in Australia: post‐GFC and 128 years of data
1edf806112d8cfa3,inflation|equity_single|macro_inflation|market_timing|daily|40y|40y,1,1,0,inflation,equity_single,macro_inflation,market_timing,daily,40y|40y,W4405920512,lit_w4405920512_inflation,Determinants of asset allocation decisions of robo-advisors in the Asia-Pacific region
8809ab242c34885f,inflation|equity_single|macro_inflation|market_timing|quarterly|5y|5y,1,1,0,inflation,equity_single,macro_inflation,market_timing,quarterly,5y|5y,W7140108838,lit_w7140108838_inflation,Equity Investments and Performance of Unit Trust Funds in Kenya
ca89062fc1522518,inflation|equity_single|macro_inflation|market_timing|quarterly|no_explicit_lookback,1,1,0,inflation,equity_single,macro_inflation,market_timing,quarterly,no_explicit_lookback,W7119491440,lit_w7119491440_inflation,&lt;b&gt;Impact of Corporate Governance and Corporate Social Responsibility on Credit and Liquidity Risk: Evidence from Brics&lt;/b&gt;
6f98cfe7f0ba1515,inflation|equity_single|macro_inflation|market_timing|unspecified|no_explicit_lookback,1,0,1,inflation,equity_single,macro_inflation,market_timing,unspecified,no_explicit_lookback,W2982055982,lit_w2982055982_inflation,FUNDAMENTAL ROLE OF MACRO AND MICROECONOMICS TO PROFITABILITY AND THE IMPLICATIONS ON STOCK RETURN: EVIDENCE FROM BANKING COMPANIES ON THE INDONESIA STOCK EXCHANGE
b94005d9b5032ea5,inflation|equity_single|momentum_trend|forecast_rank_template|monthly|360m,1,1,0,inflation,equity_single,momentum_trend,forecast_rank_template,monthly,360m,W3173993220,lit_w3173993220_inflation,Conditional Superior Predictive Ability
3fadfa208951157c,inflation|equity_single|momentum_trend|forecast_rank_template|quarterly|no_explicit_lookback,1,1,0,inflation,equity_single,momentum_trend,forecast_rank_template,quarterly,no_explicit_lookback,W3124290264,lit_w3124290264_inflation,Nested Forecast Model Comparisons: A New Approach to Testing Equal Accuracy
35d3f17433acff0e,inflation|equity_single|value_quality_factor|forecast_rank_template|annual|no_explicit_lookback,1,0,1,inflation,equity_single,value_quality_factor,forecast_rank_template,annual,no_explicit_lookback,W7143291683,lit_w7143291683_inflation,"Fiscal Support, QE and Income-smoothing in European Banks during the COVID-19 Crisis"
07af0dc74b1ea258,inflation|equity_single|value_quality_factor|hedge_safe_haven|annual|no_explicit_lookback,1,0,1,inflation,equity_single,value_quality_factor,hedge_safe_haven,annual,no_explicit_lookback,W7133347302,lit_w7133347302_inflation,The Impact of Artificial Intelligence on the Cost of Capital
b485e1bfaee06a02,inflation|equity_single|volatility_signal|forecast_rank_template|monthly|no_explicit_lookback,1,1,0,inflation,equity_single,volatility_signal,forecast_rank_template,monthly,no_explicit_lookback,W4306887605,lit_w4306887605_inflation,Modelling Large Dimensional Datasets with Markov Switching Factor Models
fe28d8496916852f,inflation|fx|macro_inflation|forecast_rank_template|annual|25y|25y,1,0,1,inflation,fx,macro_inflation,forecast_rank_template,annual,25y|25y,W1529181622,lit_w1529181622_inflation,Macroeconomic Populism in Latin America
09de6d4ba0d0186a,inflation|fx|macro_inflation|forecast_rank_template|monthly|10d|10d,1,1,0,inflation,fx,macro_inflation,forecast_rank_template,monthly,10d|10d,W2061508377,lit_w2061508377_inflation,Prospects for Russia's Economic Reforms
03aa62e96f1ac8aa,inflation|fx|macro_inflation|forecast_rank_template|monthly|10y|10y,1,1,0,inflation,fx,macro_inflation,forecast_rank_template,monthly,10y|10y,W4390599878,lit_w4390599878_inflation,The Effect of Exchange Rate on Export in Nigeria: An Econometric Analysis
022fb63ef35b4279,inflation|fx|macro_inflation|forecast_rank_template|monthly|12m|12m,1,1,0,inflation,fx,macro_inflation,forecast_rank_template,monthly,12m|12m,W4404580194,lit_w4404580194_inflation,Asymmetry of Relative Prices and Inflation Dynamics in Brazil
c8b48f71e0220ccc,inflation|fx|macro_inflation|forecast_rank_template|monthly|1y|1y,1,1,0,inflation,fx,macro_inflation,forecast_rank_template,monthly,1y|1y,W4406172721,lit_w4406172721_inflation,OECD Economic Surveys: Chile 2025
0cf2155586e2c9e5,inflation|fx|macro_inflation|forecast_rank_template|monthly|5y|5y,1,1,0,inflation,fx,macro_inflation,forecast_rank_template,monthly,5y|5y,W2095598197,lit_w2095598197_inflation,Inflation Targeting in Transition Countries: Experience and Prospects
88dca7fde8ee5427,inflation|fx|macro_inflation|forecast_rank_template|monthly|6y|6y,1,1,0,inflation,fx,macro_inflation,forecast_rank_template,monthly,6y|6y,W7130354560,lit_w7130354560_inflation,Effect of Health Expenditure on Economic Growth in East Africa: Empirical Evidence from Dynamic Panel Estimation Techniques
5fb19f072e1bfcf9,inflation|fx|macro_inflation|forecast_rank_template|monthly|75d|75d,1,1,0,inflation,fx,macro_inflation,forecast_rank_template,monthly,75d|75d,W7131657071,lit_w7131657071_inflation,Estimating a weighted output gap for Switzerland: methodology and application
ea77432609a12a55,inflation|fx|macro_inflation|forecast_rank_template|quarterly|100y|100y,1,1,0,inflation,fx,macro_inflation,forecast_rank_template,quarterly,100y|100y,W2133637048,lit_w2133637048_inflation,"Institutional Causes, Macroeconomic Symptoms: Volatility, Crises and Growth"
d7ef92c42834e6dd,inflation|fx|macro_inflation|forecast_rank_template|quarterly|15y|15y,1,1,0,inflation,fx,macro_inflation,forecast_rank_template,quarterly,15y|15y,W2142530775,lit_w2142530775_inflation,When Does Policy Reform Work? The Case of Central Bank Independence
1d1ca9eaa700add9,inflation|fx|macro_inflation|forecast_rank_template|quarterly|20y|20y,1,1,0,inflation,fx,macro_inflation,forecast_rank_template,quarterly,20y|20y,W4417158433,lit_w4417158433_inflation,Determinants of Foreign Direct Investment in Developing Economies: Comprehensive Analysis
257eec3eba814f81,inflation|fx|macro_inflation|forecast_rank_template|quarterly|25y|25y,1,1,0,inflation,fx,macro_inflation,forecast_rank_template,quarterly,25y|25y,W3125346609,lit_w3125346609_inflation,Exchange Rate Pass-Through into Import Prices: A Macro or Micro Phenomenon?
8c9e4c66ec091350,inflation|fx|macro_inflation|forecast_rank_template|quarterly|28y|2y,1,1,0,inflation,fx,macro_inflation,forecast_rank_template,quarterly,28y|2y,W2100457532,lit_w2100457532_inflation,"Are proposed African monetary unions optimal currency areas? Real, monetary and fiscal policy convergence analysis"
b1261da22b247afd,inflation|fx|macro_inflation|forecast_rank_template|quarterly|2y|3y,1,1,0,inflation,fx,macro_inflation,forecast_rank_template,quarterly,2y|3y,W7146977713,lit_w7146977713_inflation,Determinants of Economic Growth in Indonesia: Evidence from an ARDL Bounds Test
be2a63bea80b1565,inflation|fx|macro_inflation|forecast_rank_template|quarterly|57y,1,1,0,inflation,fx,macro_inflation,forecast_rank_template,quarterly,57y,W7160374887,lit_w7160374887_inflation,GOVERNMENT EXPENDITURE SIZE AND ECONOMIC GROWTH IN NIGERIA: A THRESHOLD ANALYSIS
10b9b5344ff6d332,inflation|fx|macro_inflation|forecast_rank_template|weekly|34y|34y,1,1,0,inflation,fx,macro_inflation,forecast_rank_template,weekly,34y|34y,W7138896196,lit_w7138896196_inflation,Currency depreciation and inflationary pressure vis-à-vis monetary intervention: perspectives on growth and policy implications
2fd921e7d58bffd3,inflation|fx|macro_inflation|forecast_rank_template|weekly|7w|7w,1,1,0,inflation,fx,macro_inflation,forecast_rank_template,weekly,7w|7w,W4415091788,lit_w4415091788_inflation,"Forecasting Inflation Based on Hybrid Integration of the Riemann Zeta Function and the FPAS Model (FPAS + ζ): Cyclical Flexibility, Socio-Economic Challenges and Shocks, and Comparative Analysis of Models"
fe0b91ea3e85bfbd,inflation|fx|macro_inflation|long_short_cross_section|weekly|14d|14d,1,1,0,inflation,fx,macro_inflation,long_short_cross_section,weekly,14d|14d,W7155172067,lit_w7155172067_inflation,A Neuro-Symbolic Edge Stack for Fragile Economies – Binary Cellular Neural Networks and Auto-Mined ASP Rules for Robust Econometrics in the Democratic Republic of Congo
