asset_type,identity,owner,purpose,product,status,canonical_replacement,retention_class,last_verified_at,decision,sha_or_id
artifact_family,github-performance-benchmark-event_study-baseline-campaign-state-after-recovery-{n}-{n}-{n},github-user:271768688,artifact naming family with 2 records,AURORA_PERFORMANCE_FRAMEWORK,inventoried,none,historical_reference,2026-08-03T05:47:25.644301Z,archive,
artifact_family,github-performance-benchmark-event_study-baseline-campaign-state-initial-{n}-{n},github-user:271768688,artifact naming family with 2 records,AURORA_PERFORMANCE_FRAMEWORK,inventoried,none,historical_reference,2026-08-03T05:47:25.644301Z,archive,
artifact_family,github-performance-benchmark-event_study-baseline-campaign-state-merged-{n}-{n},github-user:271768688,artifact naming family with 2 records,AURORA_PERFORMANCE_FRAMEWORK,inventoried,none,historical_reference,2026-08-03T05:47:25.644301Z,archive,
artifact_family,github-performance-benchmark-event_study-baseline-campaign-state-verified-{n}-{n},github-user:271768688,artifact naming family with 2 records,AURORA_PERFORMANCE_FRAMEWORK,inventoried,none,historical_reference,2026-08-03T05:47:25.644301Z,archive,
artifact_family,github-performance-benchmark-event_study-baseline-contract-{n}-{n},github-user:271768688,artifact naming family with 2 records,AURORA_PERFORMANCE_FRAMEWORK,inventoried,none,historical_reference,2026-08-03T05:47:25.644301Z,archive,
artifact_family,github-performance-benchmark-event_study-baseline-environment-{n}-{n},github-user:271768688,artifact naming family with 2 records,AURORA_PERFORMANCE_FRAMEWORK,inventoried,none,historical_reference,2026-08-03T05:47:25.644301Z,archive,
artifact_family,github-performance-benchmark-event_study-baseline-pilot-{n}-{n},github-user:271768688,artifact naming family with 2 records,AURORA_PERFORMANCE_FRAMEWORK,inventoried,none,historical_reference,2026-08-03T05:47:25.644301Z,archive,
artifact_family,github-performance-benchmark-event_study-baseline-plan-{n}-{n},github-user:271768688,artifact naming family with 2 records,AURORA_PERFORMANCE_FRAMEWORK,inventoried,none,historical_reference,2026-08-03T05:47:25.644301Z,archive,
artifact_family,github-performance-benchmark-event_study-baseline-preflight-{n}-{n},github-user:271768688,artifact naming family with 2 records,AURORA_PERFORMANCE_FRAMEWORK,inventoried,none,historical_reference,2026-08-03T05:47:25.644301Z,archive,
artifact_family,github-performance-benchmark-event_study-baseline-recovery-wave-{n}-{n}-{n},github-user:271768688,artifact naming family with 2 records,AURORA_PERFORMANCE_FRAMEWORK,inventoried,none,historical_reference,2026-08-03T05:47:25.644301Z,archive,
artifact_family,github-performance-benchmark-event_study-baseline-results,github-user:271768688,artifact naming family with 2 records,AURORA_PERFORMANCE_FRAMEWORK,inventoried,none,historical_reference,2026-08-03T05:47:25.644301Z,archive,
artifact_family,github-performance-benchmark-event_study-baseline-sealed-final-stage-{n}-{n},github-user:271768688,artifact naming family with 2 records,AURORA_PERFORMANCE_FRAMEWORK,inventoried,none,historical_reference,2026-08-03T05:47:25.644301Z,archive,
artifact_family,github-performance-benchmark-event_study-baseline-shard-g{n}-s{n}-a-{uuid},github-user:271768688,artifact naming family with 304 records,AURORA_PERFORMANCE_FRAMEWORK,inventoried,none,historical_reference,2026-08-03T05:47:25.644301Z,archive,
artifact_family,github-performance-benchmark-event_study-baseline-smoke-{n}-{n},github-user:271768688,artifact naming family with 2 records,AURORA_PERFORMANCE_FRAMEWORK,inventoried,none,historical_reference,2026-08-03T05:47:25.644301Z,archive,
artifact_family,github-performance-benchmark-event_study-baseline-timeline-{n}-{n},github-user:271768688,artifact naming family with 2 records,AURORA_PERFORMANCE_FRAMEWORK,inventoried,none,historical_reference,2026-08-03T05:47:25.644301Z,archive,
artifact_family,github-performance-benchmark-event_study-baseline-unsealed-final-stage-{n}-{n},github-user:271768688,artifact naming family with 2 records,AURORA_PERFORMANCE_FRAMEWORK,inventoried,none,historical_reference,2026-08-03T05:47:25.644301Z,archive,
artifact_family,github-performance-benchmark-event_study-baseline-verified-stage-{n}-{n},github-user:271768688,artifact naming family with 2 records,AURORA_PERFORMANCE_FRAMEWORK,inventoried,none,historical_reference,2026-08-03T05:47:25.644301Z,archive,
artifact_family,github-performance-benchmark-event_study-optimized-campaign-state-after-recovery-{n}-{n}-{n},github-user:271768688,artifact naming family with 8 records,AURORA_PERFORMANCE_FRAMEWORK,inventoried,none,historical_reference,2026-08-03T05:47:25.644301Z,archive,
artifact_family,github-performance-benchmark-event_study-optimized-campaign-state-initial-{n}-{n},github-user:271768688,artifact naming family with 3 records,AURORA_PERFORMANCE_FRAMEWORK,inventoried,none,historical_reference,2026-08-03T05:47:25.644301Z,archive,
artifact_family,github-performance-benchmark-event_study-optimized-campaign-state-merged-{n}-{n},github-user:271768688,artifact naming family with 2 records,AURORA_PERFORMANCE_FRAMEWORK,inventoried,none,historical_reference,2026-08-03T05:47:25.644301Z,archive,
artifact_family,github-performance-benchmark-event_study-optimized-campaign-state-verified-{n}-{n},github-user:271768688,artifact naming family with 2 records,AURORA_PERFORMANCE_FRAMEWORK,inventoried,none,historical_reference,2026-08-03T05:47:25.644301Z,archive,
artifact_family,github-performance-benchmark-event_study-optimized-contract-{n}-{n},github-user:271768688,artifact naming family with 3 records,AURORA_PERFORMANCE_FRAMEWORK,inventoried,none,historical_reference,2026-08-03T05:47:25.644301Z,archive,
artifact_family,github-performance-benchmark-event_study-optimized-environment-{n}-{n},github-user:271768688,artifact naming family with 3 records,AURORA_PERFORMANCE_FRAMEWORK,inventoried,none,historical_reference,2026-08-03T05:47:25.644301Z,archive,
artifact_family,github-performance-benchmark-event_study-optimized-pilot-{n}-{n},github-user:271768688,artifact naming family with 3 records,AURORA_PERFORMANCE_FRAMEWORK,inventoried,none,historical_reference,2026-08-03T05:47:25.644301Z,archive,
artifact_family,github-performance-benchmark-event_study-optimized-plan-{n}-{n},github-user:271768688,artifact naming family with 3 records,AURORA_PERFORMANCE_FRAMEWORK,inventoried,none,historical_reference,2026-08-03T05:47:25.644301Z,archive,
artifact_family,github-performance-benchmark-event_study-optimized-preflight-{n}-{n},github-user:271768688,artifact naming family with 3 records,AURORA_PERFORMANCE_FRAMEWORK,inventoried,none,historical_reference,2026-08-03T05:47:25.644301Z,archive,
artifact_family,github-performance-benchmark-event_study-optimized-recovery-wave-{n}-{n}-{n},github-user:271768688,artifact naming family with 8 records,AURORA_PERFORMANCE_FRAMEWORK,inventoried,none,historical_reference,2026-08-03T05:47:25.644301Z,archive,
artifact_family,github-performance-benchmark-event_study-optimized-results,github-user:271768688,artifact naming family with 2 records,AURORA_PERFORMANCE_FRAMEWORK,inventoried,none,historical_reference,2026-08-03T05:47:25.644301Z,archive,
artifact_family,github-performance-benchmark-event_study-optimized-sealed-final-stage-{n}-{n},github-user:271768688,artifact naming family with 2 records,AURORA_PERFORMANCE_FRAMEWORK,inventoried,none,historical_reference,2026-08-03T05:47:25.644301Z,archive,
artifact_family,github-performance-benchmark-event_study-optimized-shard-g{n}-s{n}-a-{uuid},github-user:271768688,artifact naming family with 308 records,AURORA_PERFORMANCE_FRAMEWORK,inventoried,none,historical_reference,2026-08-03T05:47:25.644301Z,archive,
artifact_family,github-performance-benchmark-event_study-optimized-smoke-{n}-{n},github-user:271768688,artifact naming family with 3 records,AURORA_PERFORMANCE_FRAMEWORK,inventoried,none,historical_reference,2026-08-03T05:47:25.644301Z,archive,
artifact_family,github-performance-benchmark-event_study-optimized-timeline-{n}-{n},github-user:271768688,artifact naming family with 2 records,AURORA_PERFORMANCE_FRAMEWORK,inventoried,none,historical_reference,2026-08-03T05:47:25.644301Z,archive,
artifact_family,github-performance-benchmark-event_study-optimized-unsealed-final-stage-{n}-{n},github-user:271768688,artifact naming family with 2 records,AURORA_PERFORMANCE_FRAMEWORK,inventoried,none,historical_reference,2026-08-03T05:47:25.644301Z,archive,
artifact_family,github-performance-benchmark-event_study-optimized-verified-stage-{n}-{n},github-user:271768688,artifact naming family with 2 records,AURORA_PERFORMANCE_FRAMEWORK,inventoried,none,historical_reference,2026-08-03T05:47:25.644301Z,archive,
artifact_family,github-performance-benchmark-event_study-results,github-user:271768688,artifact naming family with 2 records,AURORA_PERFORMANCE_FRAMEWORK,inventoried,none,historical_reference,2026-08-03T05:47:25.644301Z,archive,
artifact_family,github-performance-benchmark-event_study-shared-prepared-{n}-{n},github-user:271768688,artifact naming family with 3 records,AURORA_PERFORMANCE_FRAMEWORK,inventoried,none,historical_reference,2026-08-03T05:47:25.644301Z,archive,
artifact_family,github-performance-benchmark-optimized-contract-{n}-{n},github-user:271768688,artifact naming family with 4 records,AURORA_PERFORMANCE_FRAMEWORK,inventoried,none,historical_reference,2026-08-03T05:47:25.644301Z,archive,
artifact_family,github-performance-benchmark-optimized-environment-{n}-{n},github-user:271768688,artifact naming family with 4 records,AURORA_PERFORMANCE_FRAMEWORK,inventoried,none,historical_reference,2026-08-03T05:47:25.644301Z,archive,
artifact_family,github-performance-benchmark-optimized-final-stage-{n}-{n},github-user:271768688,artifact naming family with 4 records,AURORA_PERFORMANCE_FRAMEWORK,inventoried,none,historical_reference,2026-08-03T05:47:25.644301Z,archive,
artifact_family,github-performance-benchmark-optimized-partial-g{n},github-user:271768688,artifact naming family with 4 records,AURORA_PERFORMANCE_FRAMEWORK,inventoried,none,historical_reference,2026-08-03T05:47:25.644301Z,archive,
artifact_family,github-performance-benchmark-optimized-pilot-{n}-{n},github-user:271768688,artifact naming family with 4 records,AURORA_PERFORMANCE_FRAMEWORK,inventoried,none,historical_reference,2026-08-03T05:47:25.644301Z,archive,
artifact_family,github-performance-benchmark-optimized-plan-{n}-{n},github-user:271768688,artifact naming family with 4 records,AURORA_PERFORMANCE_FRAMEWORK,inventoried,none,historical_reference,2026-08-03T05:47:25.644301Z,archive,
artifact_family,github-performance-benchmark-optimized-preflight-{n}-{n},github-user:271768688,artifact naming family with 4 records,AURORA_PERFORMANCE_FRAMEWORK,inventoried,none,historical_reference,2026-08-03T05:47:25.644301Z,archive,
artifact_family,github-performance-benchmark-optimized-prepared-{n}-{n},github-user:271768688,artifact naming family with 2 records,AURORA_PERFORMANCE_FRAMEWORK,inventoried,none,historical_reference,2026-08-03T05:47:25.644301Z,archive,
artifact_family,github-performance-benchmark-optimized-recovery-{n}-{n},github-user:271768688,artifact naming family with 4 records,AURORA_PERFORMANCE_FRAMEWORK,inventoried,none,historical_reference,2026-08-03T05:47:25.644301Z,archive,
artifact_family,github-performance-benchmark-optimized-results,github-user:271768688,artifact naming family with 3 records,AURORA_PERFORMANCE_FRAMEWORK,inventoried,none,historical_reference,2026-08-03T05:47:25.644301Z,archive,
artifact_family,github-performance-benchmark-optimized-shard-g{n}-s{n}-a-{uuid},github-user:271768688,artifact naming family with 4 records,AURORA_PERFORMANCE_FRAMEWORK,inventoried,none,historical_reference,2026-08-03T05:47:25.644301Z,archive,
artifact_family,github-performance-benchmark-optimized-smoke-{n}-{n},github-user:271768688,artifact naming family with 4 records,AURORA_PERFORMANCE_FRAMEWORK,inventoried,none,historical_reference,2026-08-03T05:47:25.644301Z,archive,
artifact_family,github-performance-benchmark-optimized-timeline-{n}-{n},github-user:271768688,artifact naming family with 4 records,AURORA_PERFORMANCE_FRAMEWORK,inventoried,none,historical_reference,2026-08-03T05:47:25.644301Z,archive,
artifact_family,github-performance-benchmark-optimized-verified-stage-{n}-{n},github-user:271768688,artifact naming family with 4 records,AURORA_PERFORMANCE_FRAMEWORK,inventoried,none,historical_reference,2026-08-03T05:47:25.644301Z,archive,
artifact_family,github-performance-benchmark-results,github-user:271768688,artifact naming family with 3 records,AURORA_PERFORMANCE_FRAMEWORK,inventoried,none,historical_reference,2026-08-03T05:47:25.644301Z,archive,
artifact_family,github-performance-benchmark-robustness-baseline-campaign-state-after-recovery-{n}-{n}-{n},github-user:271768688,artifact naming family with 8 records,AURORA_PERFORMANCE_FRAMEWORK,inventoried,none,historical_reference,2026-08-03T05:47:25.644301Z,archive,
artifact_family,github-performance-benchmark-robustness-baseline-campaign-state-initial-{n}-{n},github-user:271768688,artifact naming family with 3 records,AURORA_PERFORMANCE_FRAMEWORK,inventoried,none,historical_reference,2026-08-03T05:47:25.644301Z,archive,
artifact_family,github-performance-benchmark-robustness-baseline-campaign-state-merged-{n}-{n},github-user:271768688,artifact naming family with 2 records,AURORA_PERFORMANCE_FRAMEWORK,inventoried,none,historical_reference,2026-08-03T05:47:25.644301Z,archive,
artifact_family,github-performance-benchmark-robustness-baseline-campaign-state-verified-{n}-{n},github-user:271768688,artifact naming family with 2 records,AURORA_PERFORMANCE_FRAMEWORK,inventoried,none,historical_reference,2026-08-03T05:47:25.644301Z,archive,
artifact_family,github-performance-benchmark-robustness-baseline-contract-{n}-{n},github-user:271768688,artifact naming family with 3 records,AURORA_PERFORMANCE_FRAMEWORK,inventoried,none,historical_reference,2026-08-03T05:47:25.644301Z,archive,
artifact_family,github-performance-benchmark-robustness-baseline-environment-{n}-{n},github-user:271768688,artifact naming family with 3 records,AURORA_PERFORMANCE_FRAMEWORK,inventoried,none,historical_reference,2026-08-03T05:47:25.644301Z,archive,
artifact_family,github-performance-benchmark-robustness-baseline-pilot-{n}-{n},github-user:271768688,artifact naming family with 3 records,AURORA_PERFORMANCE_FRAMEWORK,inventoried,none,historical_reference,2026-08-03T05:47:25.644301Z,archive,
artifact_family,github-performance-benchmark-robustness-baseline-plan-{n}-{n},github-user:271768688,artifact naming family with 3 records,AURORA_PERFORMANCE_FRAMEWORK,inventoried,none,historical_reference,2026-08-03T05:47:25.644301Z,archive,
artifact_family,github-performance-benchmark-robustness-baseline-preflight-{n}-{n},github-user:271768688,artifact naming family with 3 records,AURORA_PERFORMANCE_FRAMEWORK,inventoried,none,historical_reference,2026-08-03T05:47:25.644301Z,archive,
artifact_family,github-performance-benchmark-robustness-baseline-recovery-wave-{n}-{n}-{n},github-user:271768688,artifact naming family with 8 records,AURORA_PERFORMANCE_FRAMEWORK,inventoried,none,historical_reference,2026-08-03T05:47:25.644301Z,archive,
artifact_family,github-performance-benchmark-robustness-baseline-results,github-user:271768688,artifact naming family with 2 records,AURORA_PERFORMANCE_FRAMEWORK,inventoried,none,historical_reference,2026-08-03T05:47:25.644301Z,archive,
